"idnum","measurement.no","Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","h1h2c","h1c","h2h4c","h42Kc","h2Kh5Kc","h1a1c","h1a2c","h1a3c","cpp","hnr05","hnr15","hnr25","hnr35","strF0","sF1","sF2","sB1","sB2","energy","soe"
1412,"06","m2","bene7","1","e","modal","M",102,6.913,14.122,2.819,9.066,25.338,19.8,30.995,16.125,22.019,24.462,41.472,41.67,44.2,106.191,373.922,1639.384,28.1,237.059,0.842,0.049
1412,"07","m2","bene7","1","e","modal","M",102,7.165,13.972,3.336,8.666,25.839,20.085,31.037,15.595,22.665,22.568,40.047,41.325,44.571,105.434,382.124,1718.234,35.27,140.841,0.793,0.045
1412,"08","m2","bene7","1","e","modal","M",102,6.934,13.476,4.74,7.839,25.236,19.804,30.509,15.12,22.794,21.064,38.661,40.281,44.231,104.737,379.585,1776.62,45.33,161.369,0.735,0.043
1412,"09","m2","bene7","1","e","modal","M",102,6.387,12.931,5.504,7.953,23.789,19.567,29.945,14.571,22.794,21.064,38.661,40.281,44.231,104.552,374.142,1801.523,51.401,194.038,0.735,0.04
1412,"10","m2","bene7","1","e","modal","M",102,6.387,12.931,5.504,7.953,23.789,19.567,29.945,14.571,22.794,21.064,38.661,40.281,44.231,102.784,374.142,1801.523,51.401,194.038,0.735,0.031
1413,"01","m2","bene7","2","e","checked","H",107,3.558,11.477,7.542,10.922,20.381,21.976,26.915,13.291,22.395,22.614,43.103,44.848,47.662,95.072,330.498,1798.733,33.228,80.807,0.329,0.018
1413,"02","m2","bene7","2","e","checked","H",107,3.558,11.477,7.542,10.922,20.381,21.976,26.915,13.291,22.395,22.614,43.103,44.848,47.662,96.144,335.28,1803.058,38.014,45.775,0.329,0.044
1413,"03","m2","bene7","2","e","checked","H",107,3.558,11.477,7.542,10.922,20.381,21.976,26.915,13.291,22.395,22.614,43.103,44.848,47.662,95.887,335.713,1815.073,39.529,36.064,0.342,0.042
1413,"04","m2","bene7","2","e","checked","H",107,3.96,11.417,7.233,11.569,20.229,21.893,25.466,13.866,22.395,22.614,43.103,44.848,47.662,95.881,336.22,1789.595,35.825,55.016,0.336,0.04
1413,"05","m2","bene7","2","e","checked","H",107,3.681,11.417,7.707,11.334,19.172,21.718,25.63,13.378,20.808,21.257,41.329,43.299,46.587,95.361,336.584,1796.918,34.712,59.496,0.333,0.04
1413,"06","m2","bene7","2","e","checked","H",107,3.455,11.456,8.05,10.945,19.432,21.873,26.175,13.119,22.093,21.112,41.319,43.689,46.942,95.147,332.978,1808.328,31.415,66.219,0.33,0.041
1413,"07","m2","bene7","2","e","checked","H",107,3.373,11.532,7.89,10.691,20.886,22.403,27.139,13.342,23.561,23.789,44.529,46.089,48.635,95.001,329.913,1790.713,27.314,118.765,0.32,0.044
1413,"08","m2","bene7","2","e","checked","H",107,3.406,11.543,7.326,10.163,21.767,22.201,28.567,13.24,23.217,25.039,46.178,46.888,48.766,95.309,321.045,1786.102,26.058,118.717,0.312,0.045
1413,"09","m2","bene7","2","e","checked","H",107,3.521,11.49,6.481,10.932,21.223,21.598,29.469,12.538,23.217,25.039,46.178,46.888,48.766,95.103,315.164,1799.036,33.148,151.342,0.312,0.045
1413,"10","m2","bene7","2","e","checked","H",107,3.521,11.49,6.481,10.932,21.223,21.598,29.469,12.538,23.217,25.039,46.178,46.888,48.766,93.394,315.164,1799.036,33.148,151.342,0.312,0.043
1414,"01","m2","bene7","2","e","modal","M",103,4.942,11.652,8.252,12.227,19.274,18.484,29.828,31.443,17.285,14.059,29.449,32.315,35.399,95.306,344.609,1750.785,45.73,134.624,0.355,0.004
1414,"02","m2","bene7","2","e","modal","M",103,4.942,11.652,8.252,12.227,19.274,18.484,29.828,31.443,17.285,14.059,29.449,32.315,35.399,96.774,356.721,1720.59,34.151,114.117,0.355,0.035
1414,"03","m2","bene7","2","e","modal","M",103,4.942,11.652,8.252,12.227,19.274,18.484,29.828,31.443,17.285,14.059,29.449,32.315,35.399,95.763,351.143,1721.897,34.025,79.389,0.362,0.037
1414,"04","m2","bene7","2","e","modal","M",103,6.964,11.701,5.617,21.603,11.506,18.314,28.095,36.815,17.285,14.059,29.449,32.315,35.399,95.146,350.585,1790.181,27.6,111.598,0.353,0.037
1414,"05","m2","bene7","2","e","modal","M",103,7.114,11.593,6.515,13.774,17.748,18.462,27.9,33.415,16.827,13.118,29.112,31.576,34.985,93.384,355.539,1787.334,58.388,140.908,0.354,0.039
1414,"06","m2","bene7","2","e","modal","M",103,6.098,11.633,9.151,8.643,20.578,18.855,29.298,29.728,17.406,13.429,28.766,31.456,34.358,92.694,345.159,1742.401,77.17,159.906,0.355,0.037
1414,"07","m2","bene7","2","e","modal","M",103,4.249,11.707,9.839,7.453,22.29,18.706,30.609,28.966,17.32,14.387,29.319,32.367,35.314,93.408,335.704,1750.762,49.311,218.033,0.357,0.043
1414,"08","m2","bene7","2","e","modal","M",103,2.483,11.659,9.108,11.157,21.467,18.255,31.688,30.044,17.599,15.744,31.31,34.643,37.898,93.201,332.158,1736.323,48.043,140.211,0.351,0.037
1414,"09","m2","bene7","2","e","modal","M",103,1.739,11.598,8.871,14.017,20.762,18.055,31.847,30.738,17.599,15.744,31.31,34.643,37.898,92.837,329.801,1757.137,34.536,109.532,0.351,0.04
1414,"10","m2","bene7","2","e","modal","M",103,1.739,11.598,8.871,14.017,20.762,18.055,31.847,30.738,17.599,15.744,31.31,34.643,37.898,91.432,329.801,1757.137,34.536,109.532,0.351,0.032
1415,"01","m2","bene7","3","e","checked","H",98,3.875,8.907,6.494,12.437,23.339,19.533,31.05,14.391,18.403,19.79,39.85,42.538,46.399,89.848,309.467,1787.456,35.34,148.289,0.182,0.001
1415,"02","m2","bene7","3","e","checked","H",98,3.875,8.907,6.494,12.437,23.339,19.533,31.05,14.391,18.403,19.79,39.85,42.538,46.399,91.249,286.435,1775.922,37.797,111.931,0.182,0.034
1415,"03","m2","bene7","3","e","checked","H",98,3.875,8.907,6.494,12.437,23.339,19.533,31.05,14.391,18.403,19.79,39.85,42.538,46.399,92.382,291.453,1801.715,39.525,200.855,0.188,0.038
1415,"04","m2","bene7","3","e","checked","H",98,2.561,8.325,5.503,14.594,21.722,15.634,30.466,14.459,18.403,19.79,39.85,42.538,46.399,93.243,306.988,1781.835,41.642,135.682,0.188,0.039
1415,"05","m2","bene7","3","e","checked","H",98,2.919,8.651,6.214,12.893,23.56,17.124,30.613,14.8,17.413,20.081,40.88,43.451,47.111,93.698,323.956,1780.972,33.344,67.474,0.185,0.042
1415,"06","m2","bene7","3","e","checked","H",98,3.536,8.946,7.168,11.787,24.694,19.651,31.265,15.125,18.212,20.375,40.799,43.213,46.875,92.917,324.738,1798.364,30.11,105.586,0.183,0.049
1415,"07","m2","bene7","3","e","checked","H",98,4.327,9.146,6.964,12.037,23.771,21.366,31.074,14.659,18.907,19.434,39.028,41.885,45.927,92.032,317.328,1814.529,35.557,189.689,0.176,0.05
1415,"08","m2","bene7","3","e","checked","H",98,4.876,9.13,6.251,12.249,22.597,21.375,31.217,13.509,18.469,18.642,38.248,41.435,45.57,92.02,315.754,1770.668,32.373,222.263,0.167,0.047
1415,"09","m2","bene7","3","e","checked","H",98,5.015,8.977,6.233,11.97,22.231,20.647,32.084,13.055,18.469,18.642,38.248,41.435,45.57,90.901,303.617,1770.018,31.515,141.459,0.167,0.047
1415,"10","m2","bene7","3","e","checked","H",98,5.015,8.977,6.233,11.97,22.231,20.647,32.084,13.055,18.469,18.642,38.248,41.435,45.57,89.24,303.617,1770.018,31.515,141.459,0.167,0.001
1416,"01","m2","bene7","3","e","modal","M",89,1.913,8.178,12.524,2.863,27.724,19.165,29.22,19.529,16.72,19.625,38.072,40.236,43.825,86.741,327.174,1736.828,51.749,210.171,0.167,0.003
1416,"02","m2","bene7","3","e","modal","M",89,1.913,8.178,12.524,2.863,27.724,19.165,29.22,19.529,16.72,19.625,38.072,40.236,43.825,88.708,330.248,1617.055,44.37,223.637,0.167,0.027
1416,"03","m2","bene7","3","e","modal","M",89,1.913,8.178,12.524,2.863,27.724,19.165,29.22,19.529,16.72,19.625,38.072,40.236,43.825,88.968,333.466,1689.919,44.192,271.118,0.167,0.032
1416,"04","m2","bene7","3","e","modal","M",89,2.734,7.879,11.502,1.077,32.338,18.681,29.805,23.173,16.72,19.625,38.072,40.236,43.825,89.99,328.293,1680.274,53.759,282.94,0.16,0.032
1416,"05","m2","bene7","3","e","modal","M",89,2.49,8.088,11.444,1.77,30.76,18.883,29.488,21.983,16.72,19.625,38.072,40.236,43.825,88.79,323.396,1702.464,55.539,247.718,0.168,0.035
1416,"06","m2","bene7","3","e","modal","M",89,1.938,8.257,12.004,3.178,28.828,19.215,29.385,20.566,17.074,20.231,38.614,40.827,44.272,88.495,327.096,1724.942,54.505,154.221,0.169,0.035
1416,"07","m2","bene7","3","e","modal","M",89,1.657,8.278,13.258,2.773,26.881,19.504,29.153,18.651,16.287,18.839,37.367,39.49,43.262,87.528,325.643,1788.889,56.711,144.786,0.171,0.037
1416,"08","m2","bene7","3","e","modal","M",89,1.511,8.105,13.503,3.786,24.069,19.088,28.8,16.578,16.287,18.839,37.367,39.49,43.262,86.69,321.953,1857.252,48.973,183.856,0.171,0.029
1416,"09","m2","bene7","3","e","modal","M",89,1.447,7.997,13.353,6.299,22.046,18.758,29.115,16.357,16.287,18.839,37.367,39.49,43.262,87.159,328.915,1839.52,52.574,171.816,0.171,0.034
1416,"10","m2","bene7","3","e","modal","M",89,1.447,7.997,13.353,6.299,22.046,18.758,29.115,16.357,16.287,18.839,37.367,39.49,43.262,85.751,328.915,1839.52,52.574,171.816,0.171,0
1417,"01","m2","bgah","1","a","breathy","L",322,5.444,6.175,6.246,33.481,-2.579,47.04,45.758,47.33,16.423,16.964,22.829,27.666,30.372,90.93,1161.952,2235.568,322.999,679.814,0.35,0.018
1417,"02","m2","bgah","1","a","breathy","L",322,4.697,13.156,5.596,39.2,-2.55,51.955,52.198,45.668,17.893,15.972,22.386,28.847,31.35,88.866,1161.131,2215.533,781.483,648.337,0.296,0.028
1417,"03","m2","bgah","1","a","breathy","L",322,4.598,11.836,5.947,38.627,-3.844,49.606,53.942,48.627,17.566,16.357,23.043,29.018,31.712,85.789,1219.406,2359.228,263.119,518.281,0.225,0.026
1417,"04","m2","bgah","1","a","breathy","L",322,6.713,10.758,5.735,33.306,-0.61,46.375,52.084,49.979,17.601,18.033,24.304,29.742,32.036,84.041,1252.892,2426.762,211.161,466.942,0.178,0.023
1417,"05","m2","bgah","1","a","breathy","L",322,7.234,10.259,5.828,35.316,-5.865,48.136,53.734,48.456,17.348,15.351,21.549,27.63,30.555,83.2,1275.577,2333.854,141.989,415.308,0.127,0.016
1417,"06","m2","bgah","1","a","breathy","L",322,8.243,8.984,3,33.299,-2.336,47.129,47.024,46.405,15.857,13.175,19.621,24.445,27.604,81.27,1265.99,2404.388,166.057,113.008,0.082,0.021
1417,"07","m2","bgah","1","a","breathy","L",322,5.698,7.41,9.808,30.659,-0.459,49.064,41.338,49.75,15.447,15.72,20.885,24.841,27.67,73.278,1321.5,2469.922,165.312,133.939,0.054,0.016
1417,"08","m2","bgah","1","a","breathy","L",322,3.314,2.686,11.557,27.124,3.352,47.816,38.267,49.072,14.842,18.781,24.29,27.343,29.966,68.479,1375.94,2477.085,212.61,201.86,0.025,0.009
1417,"09","m2","bgah","1","a","breathy","L",322,2.268,-10.224,3.381,32.223,-6.461,38.449,31.252,42.24,15.256,22.717,26.98,30.345,32.844,67.744,1423.266,2525.102,141.995,255.871,0.011,0.001
1417,"10","m2","bgah","1","a","breathy","L",322,7.551,-9.044,3.585,29.085,-8.161,41.712,35.53,42.287,15.256,22.717,26.98,30.345,32.844,67.744,1291.727,2547.471,500.162,191.379,0.011,0.003
1418,"01","m2","bgah","2","a","breathy","L",307,7.649,7.366,5.416,38.713,-4.398,49.508,53.139,44.561,17.233,22.248,28.736,34.447,36.577,92.462,955.43,2025.05,248.289,657.618,0.172,0.03
1418,"02","m2","bgah","2","a","breathy","L",307,9.798,9.21,-2.131,53.206,-13.45,49.89,57.184,46.437,18.454,16.871,25.75,34.349,37.779,86.484,1122.762,2111.907,176.654,702.693,0.121,0.027
1418,"03","m2","bgah","2","a","breathy","L",307,7.38,7.9,-1.387,53.189,-10.732,49.863,58.085,46.294,17.949,18.135,26.411,33.717,36.908,86.74,1246.804,2007.532,452.428,564.846,0.128,0.03
1418,"04","m2","bgah","2","a","breathy","L",307,5.21,9.266,2.221,50.416,-8.318,55.105,52.013,44.062,17.25,21.478,28.939,34.275,36.366,86.132,1150.09,1929.29,573.818,331.094,0.14,0.032
1418,"05","m2","bgah","2","a","breathy","L",307,6.316,8.807,6.118,42.265,-5.676,50.635,52.132,40.95,17.256,22.747,29.019,34.054,35.681,84.662,1238.657,1872.076,295.917,855.503,0.1,0.029
1418,"06","m2","bgah","2","a","breathy","L",307,6.168,7.542,9.61,39.41,-9.153,50.703,55.989,43.601,16.571,22.911,28.454,33.504,34.96,83.427,1255.912,2201.335,285.052,1397.555,0.07,0.026
1418,"07","m2","bgah","2","a","breathy","L",307,4.574,6.85,9.658,41.667,-10.765,51.51,54.922,47.893,17.758,22.857,29.146,34.607,36.28,83.252,1291.122,2568.357,393.05,815.989,0.049,0.023
1418,"08","m2","bgah","2","a","breathy","L",307,7.019,5.863,10.069,27.756,1.507,49.01,52.8,53.904,18.04,26.013,31.08,36,37.5,82.079,1339.543,2454.672,212.109,943.472,0.032,0.02
1418,"09","m2","bgah","2","a","breathy","L",307,12.848,4.999,6.725,19.608,8.091,45.048,50.04,39.997,15.131,24.448,29.701,35.092,37.811,78.993,667.108,2399.648,525.706,731.363,0.023,0.019
1418,"10","m2","bgah","2","a","breathy","L",307,12.854,3.993,9.772,-2.118,26.47,35.63,33.875,28.042,15.131,24.448,29.701,35.092,37.811,75.289,427.332,2388.109,377.649,523.037,0.023,0.017
1419,"01","m2","bgah","3","a","breathy","L",207,10.972,5.886,8.314,-18.779,43.632,24.319,18.957,5.539,15.597,20.192,25.965,30.504,33.471,86.749,348.662,1455.266,324.241,687.309,0.055,0.019
1419,"02","m2","bgah","3","a","breathy","L",207,8.693,8.465,9.304,-15.391,44.953,18.264,19.322,5.372,15.597,20.192,25.965,30.504,33.471,85.294,263.903,1317.411,320.669,299.901,0.103,0.033
1419,"03","m2","bgah","3","a","breathy","L",207,9.066,7.685,11.514,-19.823,45.599,17.953,18.778,4.864,16.998,23.948,28.541,33.432,35.413,82.762,287.661,1307.563,313.953,342.907,0.079,0.026
1419,"04","m2","bgah","3","a","breathy","L",207,9.061,6.567,10.864,-21.219,46.432,20.448,18.144,4.18,15.999,20.367,25.518,30.486,33.335,81.499,263.473,1253.388,193.916,173.545,0.061,0.022
1419,"05","m2","bgah","3","a","breathy","L",207,9.594,5.732,3.136,-18.179,48.226,21.922,13.483,1.46,15.706,19.125,25.883,30.604,33.584,83.248,225.615,1287.895,249.548,160.958,0.049,0.019
1419,"06","m2","bgah","3","a","breathy","L",207,12.623,5.145,2.5,-17.214,43.17,21.679,13.594,2.229,15.549,18.178,23.674,28.19,31.158,79.848,262.891,1324.265,331.655,161.667,0.045,0.029
1419,"07","m2","bgah","3","a","breathy","L",207,13.08,5.108,4.94,-22.467,46.877,21.738,17.502,3.249,15.124,19.196,24.31,28.995,32.417,78.679,281.052,1319.73,394.399,289.833,0.04,0.021
1419,"08","m2","bgah","3","a","breathy","L",207,10.274,5.277,12.147,-15.092,38.404,33.968,26.725,13.384,14.373,21.326,27.658,31.511,34.708,76.961,414.844,1447.676,591.418,233.682,0.037,0.02
1419,"09","m2","bgah","3","a","breathy","L",207,13.415,5.121,13.035,-18.231,36.49,33.873,24.55,9.689,16.232,20.552,28.444,32.242,35.528,75.178,250.287,1463.729,348.263,159.001,0.033,0.015
1419,"10","m2","bgah","3","a","breathy","L",207,16.834,3.667,6.53,-23.259,41.767,28.27,17.886,1.485,16.232,20.552,28.444,32.242,35.528,77.778,177.371,1475.513,397.833,461.99,0.033,0.007
142,"01","f3","player","2","e","modal","H",88,11.346,-3.412,-4.76,13.415,12.325,14.856,15.639,15.162,22.432,44.745,54.847,55.971,54.501,252.769,450.417,2231.635,101.256,163.453,0.046,0.118
142,"02","f3","player","2","e","modal","H",88,11.346,-3.412,-4.76,13.415,12.325,14.856,15.639,15.162,22.432,44.745,54.847,55.971,54.501,240.574,437.795,2386.219,98.906,143.5,0.036,0.082
142,"03","f3","player","2","e","modal","H",88,11.346,-3.412,-4.76,13.415,12.325,14.856,15.639,15.162,22.432,44.745,54.847,55.971,54.501,244.304,455.366,2374.789,75.298,107.313,0.037,0.08
142,"04","f3","player","2","e","modal","H",88,12.149,-3.195,-3.078,9.466,10.215,16.355,13.741,18.372,21.42,40.061,53.454,55.488,54.151,244.913,470.824,2336.967,53.772,143.446,0.043,0.069
142,"05","f3","player","2","e","modal","H",88,12.514,-3.563,-4.463,9.392,13.165,15.287,13.727,16.737,22.27,39.091,51.231,52.622,51.813,247.286,479.309,2226.461,58.849,157.127,0.046,0.053
142,"06","f3","player","2","e","modal","H",88,12.504,-3.912,-5.573,10.729,14.861,14.184,14.571,14.423,22.411,40.806,51.386,52.698,52.079,245.86,477.102,2190.625,73.697,128.591,0.052,0.059
142,"07","f3","player","2","e","modal","H",88,12.067,-3.642,-5.911,13.66,13.128,13.74,15.631,13.102,22.928,47.166,55.971,57.427,55.977,244.982,469.482,2180.335,96.734,171.735,0.055,0.061
142,"08","f3","player","2","e","modal","H",88,10.694,-3.019,-4.928,16.995,11.069,14.336,17.512,14.587,23.024,51.409,59.42,60.056,57.65,244.527,426.427,2107.587,187.697,238.19,0.051,0.082
142,"09","f3","player","2","e","modal","H",88,7.082,-2.864,-3.285,20.692,9.813,16.58,18.821,15.326,22.221,49.456,57.479,57.321,55.06,239.916,344.739,2026.02,199.538,233.931,0.043,0.101
142,"10","f3","player","2","e","modal","H",88,7.082,-2.864,-3.285,20.692,9.813,16.58,18.821,15.326,22.221,49.456,57.479,57.321,55.06,230.43,344.739,2026.02,199.538,233.931,0.043,0.072
1420,"01","m2","bi7ah","1","i","checked","L",273,5.578,-3.775,9.771,-7.707,17.603,22.593,14.235,2.712,14.743,19.468,30.419,33.926,37.447,101.434,268.948,2043.777,57.794,143.032,0.121,0.039
1420,"02","m2","bi7ah","1","i","checked","L",273,4.935,5.684,0.828,17.109,15.632,16.349,21.565,6.205,16.523,20.781,41.508,42.191,41.558,107.616,268.719,2014.785,54.447,136.284,0.1,0.034
1420,"03","m2","bi7ah","1","i","checked","L",273,8.064,3.591,4.963,10.702,12.381,18.282,24.196,12.505,16.311,14.545,35.981,37.697,39.332,111.487,350.917,1899.061,39.183,101.937,0.054,0.024
1420,"04","m2","bi7ah","1","i","checked","L",273,6.725,0.39,9.924,5.047,12.066,22.374,25.524,16.013,15.628,14.048,32.614,34.934,38.133,106.417,456.766,1730.433,48.059,83.793,0.027,0.021
1420,"05","m2","bi7ah","1","i","checked","L",273,6.567,-7.818,8.412,-8.725,13.37,22.738,17.503,3.509,14.403,18.983,31.969,34.487,37.592,117.162,399.815,1526.037,200.044,73.131,0.01,0.008
1420,"06","m2","bi7ah","1","i","checked","L",273,5.596,-8.934,11.486,-18.088,13.68,25.204,6.075,-4.874,14.729,22.797,28.936,33.065,36.943,105.377,412.582,1418.921,321.67,42.039,0.011,0.006
1420,"07","m2","bi7ah","1","i","checked","L",273,2.781,-10.416,21.216,-27.922,16.342,30.047,6.032,-6.438,14.192,23.166,26.753,31.291,35.931,109.313,428.465,1384.906,369.446,100.315,0.008,0.007
1420,"08","m2","bi7ah","1","i","checked","L",273,1.845,-13.237,17.04,-20.831,15.319,26.122,7.79,-5.519,13.509,24.235,27.616,32.386,37.311,100.149,393.858,1412.304,412.427,86.933,0.016,0.004
1420,"09","m2","bi7ah","1","i","checked","L",273,6.145,-0.389,5.797,-12.124,33.815,19.476,7.818,1.64,13.702,17.917,24.14,29.963,35.043,88.569,266.893,1393.821,264.489,81.763,0.037,0.035
1420,"10","m2","bi7ah","1","i","checked","L",273,10.932,4.553,-0.268,-13.003,40.495,19.263,10.693,0.741,13.702,17.917,24.14,29.963,35.043,79.618,223.305,1458.903,328.93,194.732,0.037,0.015
1421,"01","m2","bi7ah","2","i","checked","L",239,12.303,-3.78,-2.699,-2.542,24.545,20.564,18.587,2.112,14.938,18.688,32.74,36.986,39.924,108.053,269.562,1928.461,43.838,226.449,0.249,0.031
1421,"02","m2","bi7ah","2","i","checked","L",239,5.37,7.978,3.922,16.187,17.608,18.043,27.374,8.746,16.54,14.646,36.859,40.333,41.125,108.997,289.382,1927.797,34.963,140.932,0.194,0.038
1421,"03","m2","bi7ah","2","i","checked","L",239,7.439,5.245,5.599,8.465,19.566,17.623,27.525,9.099,16.734,13.301,34.884,39.102,41.384,116.802,344.605,1854.412,34.14,108.794,0.1,0.021
1421,"04","m2","bi7ah","2","i","checked","L",239,11.797,0.945,4.176,4.751,16.101,23.149,30.079,14.219,15.463,14.903,34.287,38.228,41.551,128.857,411.695,1768.079,122.502,229.181,0.043,0.019
1421,"05","m2","bi7ah","2","i","checked","L",239,17.814,-4.38,-10.161,1.529,21.621,21.768,21.538,1.309,15.034,18.791,36.963,38.877,39.757,133.001,279.35,1669.937,244.96,342.987,0.034,0.024
1421,"06","m2","bi7ah","2","i","checked","L",239,16.022,-5.859,-4.263,-6.05,27.662,24.674,24.086,4.302,14.225,19.848,36.558,40.625,43.698,133.001,304.851,1518.751,332.832,144.538,0.027,0.027
1421,"07","m2","bi7ah","2","i","checked","L",239,11.292,-10.804,-11.257,-7.764,30.444,12.238,7.224,-8.159,15.282,21.62,32.277,37.076,40.786,133.001,245.623,1430.115,498.778,104.396,0.014,0.015
1421,"08","m2","bi7ah","2","i","checked","L",239,12.623,-12.919,-9.898,-11.815,26.022,18.565,2.816,-11.191,14.344,22.375,27.557,32.251,35.939,133.001,319.156,1395.742,520.33,70.806,0.011,0.003
1421,"09","m2","bi7ah","2","i","checked","L",239,12.782,-8.482,-6.007,-12.135,34.15,20.387,6.786,-5.031,13.315,20.976,26.943,32.955,37.075,133.001,437.703,1442.004,587.078,105.774,0.028,0.023
1421,"10","m2","bi7ah","2","i","checked","L",239,14.126,-0.409,13.796,-17.18,25.815,34.31,25.992,12.684,14.098,19.018,26.274,31.722,34.931,133.001,532.126,1495.104,308.787,110.586,0.038,0.025
1422,"01","m2","bi7ah","3","i","checked","L",224,8.615,-0.858,8.805,-6.834,23.224,25.574,21.8,6.915,14.571,17.266,30.06,34.585,37.693,107.226,290.093,1909.95,37.472,167.859,0.046,0.027
1422,"02","m2","bi7ah","3","i","checked","L",224,6.253,7.667,6.31,10.674,20.349,16.076,24.507,9.47,18.407,14.669,36.297,39.235,40.86,109.744,309.694,1883.425,31.279,55.933,0.139,0.036
1422,"03","m2","bi7ah","3","i","checked","L",224,7.97,5.203,6.576,6.238,21.285,19.248,26.555,11.496,16.131,11.486,32.779,36.059,38.559,118.385,368.593,1755.945,48.258,129.301,0.07,0.021
1422,"04","m2","bi7ah","3","i","checked","L",224,8.03,1.32,6.94,-3.921,27.964,20.783,26.389,7.656,15.221,10.621,28.671,31.435,33.761,106.975,343.362,1712.024,168.781,202.967,0.036,0.017
1422,"05","m2","bi7ah","3","i","checked","L",224,13.792,-4.183,-4.106,-4.203,25.094,22.118,19.52,2.245,13.656,18.45,32.909,35.584,38.374,115.059,352.71,1577.877,306.835,196.261,0.014,0.006
1422,"06","m2","bi7ah","3","i","checked","L",224,8.92,-5.298,12.222,-14.884,21.264,30.195,19.025,5.63,14.034,21.527,30.94,35.662,39.111,113.161,393.694,1448.652,457.444,82.133,0.016,0.006
1422,"07","m2","bi7ah","3","i","checked","L",224,5.808,-6.63,17.136,-17.36,17.599,30.987,16.221,2.51,12.922,21.477,28.264,34.115,37.427,108.798,509.117,1394.756,468.056,106.298,0.018,0.006
1422,"08","m2","bi7ah","3","i","checked","L",224,3.718,-6.776,19.876,-16.163,20.311,31.87,18.568,6.175,14.913,21.176,28.023,34.474,38.153,109.278,497.026,1419.676,325.109,72.42,0.033,0.005
